,real_t250,real_t500,real_t750,real_t1000,knn_t250,knn_t500,knn_t750,knn_t1000,knn_sqrt_t250,knn_sqrt_t500,knn_sqrt_t750,knn_sqrt_t1000
76,"[[0.0, 0.0, 0.18649621930116034, 0.0], [0.0, 0.8018188399837872, 0.0, 0.0], [0.0, 0.0, 0.0, -0.002654925989500815], [0.0, 0.019059818797409214, 0.0, 0.0]]","[[0.0, 0.0, 1.8331227066020477, 0.0], [1.3463783075417128, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.7216987581171054, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 1.6237053052020867], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 2.6443897342587483, 3.651992294282393, 2.3464614825158443]]","[[0.0, 1.7613282617593484, 0.5990157961025862, 0.7505110585185079], [0.0, 1.5959632101877144, 0.0, 0.0], [0.41754496387133166, 0.0, 0.0496382686580841, 0.0], [1.2877148605600495, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.10184045693151421, 0.0], [0.0, 0.7584355718282706, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.02655241878895213, 0.04686028765648694, 0.012099248598544643, 0.02885409233100609]]","[[0.0, 0.0, 1.3318438216092936, 0.0], [0.6598333651242065, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.12465192276750299, 0.0, 0.0]]","[[0.022875765026954896, 0.0, 0.0, 0.0], [0.0068696332595242745, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 1.3135870038502329, 1.3804253681661205, 0.44785086030034776]]","[[0.0, 0.9933125467861861, 0.3369220514109454, 0.4847413587689864], [0.0, 0.34251907370407664, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.3086436782183325, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.09579877907299778, 0.0], [0.0, 0.6718089534298458, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 1.1624022451553873, 0.0], [0.5146577241957787, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.05405006911387959, 0.0, 0.011164240239235885]]","[[0.05001683734370791, 0.0, 0.0, 0.0], [0.020750216824266067, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 1.0993988814933682, 1.116885869397413, 0.5539120481519945]]","[[0.0, 0.8720994505757803, 0.2918527202292696, 0.42788281530675204], [0.0, 0.19052810094159237, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.22558366717960474, 0.0, 0.0, 0.0]]"
77,"[[0.0, 4.482969779314686, 0.0, 0.6043594696746016], [0.0, 0.0, 0.0, 0.0], [2.403508953471593, 0.0, 0.0, 0.0], [0.0, 0.0, 0.78798520543443, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.26191048734705136, 0.0, 0.0, 0.0], [0.0017252976583646499, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.835275572623633, 0.6128096323281176, 0.0], [0.0, 0.0, 0.06554289864481253, 0.4874535255265057], [0.0, 0.0, 0.0, 0.026847304122137823]]","[[0.0, 0.0, 0.0, 0.46345394783418636], [0.0, 0.0, 0.0, 0.0], [1.5508403881502733, 1.959612365087415, 0.0, 0.0], [0.0, 0.8773629150536552, 1.5044625807497523, 0.0]]","[[0.29371559236362293, 1.0131702029382195, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.05551495341635031, 0.050766852159109886], [0.0, 0.0, 0.07871050758296841, 0.07699351791429578]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.16970390023287354, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.00587970989289408]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.4637433544032634, 0.2600310689869183, 0.0], [0.0, 0.0, 0.0, 0.23534330912046192], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.9255935101851895, 0.8933231477609099, 0.0, 0.0], [0.0, 0.17307061184904163, 0.47859910835376424, 0.0]]","[[0.32177667846341385, 0.47942105881654495, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.07627861364815655, 0.07830162052333794], [0.0, 0.0, 0.08983980313914333, 0.08784453735050682]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.14018462624296327, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.4347974818730799, 0.25172413399753696, 0.0], [0.0, 0.0, 0.0, 0.20431874530645827], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.8439624763525019, 0.8242294479598257, 0.0, 0.0], [0.0, 0.07693798789088205, 0.3368175278335549, 0.0]]"
78,"[[0.0, 0.004933813847997484, 0.0, 0.0], [0.0, 0.5989674454521451, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.19363049224172876, 0.0, 0.0, 0.7255469178973233]]","[[0.0, 1.0050039904202874, 0.1046390458713707, 0.0], [1.024601517641174, 1.3115715986587557, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.10732306780275049, 0.0, 0.0, 0.36015799762178097]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.8995688834555071, 0.0], [0.0, 0.7790665467209119, 0.0, 0.002399965800257107], [0.0, 0.0, 0.0, 0.1038802792501722]]","[[0.7478786601676509, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.002956431117386781], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.008791570230997615, 0.0], [0.013324137901851503, 0.5347622201811484, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.1234648972664879, 0.0, 0.0, 0.5159322840623506]]","[[0.0, 0.4221380141839431, 0.0018065082659609027, 0.0], [0.6508188353673096, 0.7443832054360523, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.02316755778033553, 0.0, 0.0, 0.22381903498862754]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7362503742350376, 0.0], [0.0, 0.6550883197895446, 0.0, 0.0], [0.0, 0.0, 0.0, 0.044386345782040794]]","[[0.673731209245482, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.47640201752880096, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.09331168431004358, 0.0, 0.0, 0.45866461065748754]]","[[0.0, 0.3271581845119289, 0.0, 0.0], [0.5978668517402025, 0.6393052472794628, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.03115803918795169, 0.0, 0.0, 0.20861267399034988]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7031474889294601, 0.0], [0.0, 0.6536673115016798, 0.0, 0.0], [0.0, 0.0, 0.0, 0.03242239537765779]]","[[0.6531862035954764, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
79,"[[0.877931734614476, 0.0, 0.0, 0.07247220481179399], [0.0, 0.0, 0.05718756881995203, 0.0], [0.0, 1.0041082026978345, 0.31565317778218643, 2.188399321575197], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.1498352284278883], [0.0, 0.0, 0.0, 0.0013570968799771288], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [2.927095131773754, 0.0, 0.0, 0.0], [0.0, 1.7680875949731623, 0.0, 0.0], [0.0, 0.0, 1.205408318281953, 0.867286750957372]]","[[0.0, 0.0, 1.6344230636698327, 0.0], [0.0, 0.0, 0.3507035399977818, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7970122648123018]]","[[0.5746850485838083, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.23233061131991237, 0.06619019705038824, 0.03308490598528862], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.1108249027247165], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.792856716374842, 0.0, 0.0, 0.0], [0.0, 0.29672162842789235, 0.0, 0.0], [0.0, 0.0, 0.10387106212277233, 0.07909172644847191]]","[[0.0, 0.0, 0.34470298184146814, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6716427652885053]]","[[0.5052254610043736, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.08978013675698626, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.08360024290857308], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.6060641189949936, 0.0, 0.0, 0.0], [0.0, 0.2047847135610076, 0.0, 0.0], [0.0, 0.0, 0.048957576185742, 0.04295563936446413]]","[[0.0, 0.0, 0.1815713907210277, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6136961712259306]]"
80,"[[1.1041530949044576, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.017085356153085568], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.2857446148922138, 0.0, 0.0], [0.0, 0.0, 0.5644196076601774, 0.0], [0.0, 0.0, 0.0, 0.44154464895459755], [1.1309264541418484, 0.593721897446586, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2490882090142335, 0.0004752441368161158], [0.0, 0.545570548490156, 0.4594699207776999, 0.08326409065959356], [0.0, 0.03944544620166869, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4084117300166179], [0.0, 0.0, 0.0, 0.4932267643187859], [0.0, 0.0, 0.0, 0.0]]","[[0.9109364090990928, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.022371418941980904, 0.0, 0.0], [0.0, 0.0, 0.1850041156749013, 0.0], [0.0, 0.0, 0.0, 0.2577996488113772], [0.6576150876274586, 0.3935768365445015, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.05604108016509106, 0.0], [0.0, 0.2860619185230491, 0.22275395452831315, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.2407180786640401], [0.0, 0.0, 0.0, 0.31199844012177863], [0.0, 0.0, 0.0, 0.0]]","[[0.9108738244003733, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.002766671492162791], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1507469474160364, 0.0], [0.0, 0.0, 0.0, 0.24078226002486927], [0.5341846846007232, 0.3169659102265053, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.07690236203434406, 0.0], [0.0, 0.2864172449903538, 0.22719534353651566, 0.00475879748912569], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.19807812004259978], [0.0, 0.0, 0.0, 0.25974274569301703], [0.0, 0.0, 0.0, 0.0]]"
81,"[[0.0, 0.0, 0.0, 0.5253705488967302], [0.3066244082215761, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7808159306115797, 0.0], [0.04983466554720215, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.9184957097477083, 0.7721107755351193, 1.3707833163344343, 0.0], [1.9859948443646218, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.8964672717267288, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.6246573089834121, 0.0, 1.9733254664293263, 0.4887400543252493], [4.777846689643187, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.3221264014188223]]","[[0.0, 0.0, 0.0, 0.36259405174316556], [0.1672901072592214, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5572458369968394, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.07777718182075269, 0.16809840896216333, 0.302649720254369, 0.0], [0.6028512213202937, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.5641018326539013, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.07532614468576751, 0.0, 0.002960165169420269], [0.1478936615045137, 0.0, 0.08174045010377473, 0.0], [0.0, 0.0, 0.0, 0.13260816957899824]]","[[0.0, 0.0, 0.0, 0.30643069886767493], [0.11997004487148691, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5194173814011632, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.01238971103975409, 0.10896690506449677, 0.1941791175601588, 0.0], [0.4725208280138589, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.46969265605130933, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.08751366696431034, 0.0, 0.028149446214538767], [0.0, 0.0, 0.09692757687522309, 0.0], [0.0, 0.0021515077711714635, 0.0, 0.061970928979158096]]"
82,"[[0.008054656479924448, 0.0, 0.0, 0.0], [0.007790609699943278, 0.0, 0.0, 0.004208804598903095], [0.0, 0.0, 0.5958878879451188, 0.010168735397548711], [0.0, 0.1229870297503993, 0.03369174782967501, 0.0]]","[[0.7690587989158513, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6928993428535628, 0.0], [0.0, 0.0, 0.0, 0.003826813428677946], [0.0, 0.0, 0.0, 0.1426206315044077]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.006810764459572656, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.366904661845742, 0.0, 0.0, 0.4834796139464535], [0.7065550108901621, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.007020607810269773, 0.008703650068842822, 0.0, 0.03788874243870159], [0.0, 0.0, 0.4670762673067023, 0.0], [0.0013759973552291604, 0.08557268196831361, 0.0, 0.005757168401502771]]","[[0.6589477335094817, 0.0, 0.0, 0.0], [0.0, 0.0, 0.44980679784104094, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.09078531587713624]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.18167259714939205, 0.0, 0.0, 0.3267983924955004], [0.43981634654190277, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.45429273359219, 0.0], [0.0, 0.06125750805606045, 0.0, 0.0]]","[[0.5818848858283926, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3473663245563776, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.05388151240910305]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.1503035783124492, 0.0, 0.0, 0.27895807087114155], [0.3940494888411561, 0.0, 0.0, 0.0]]"
83,"[[0.0, 0.0, 0.0, 0.1437611720578636], [0.0, 0.0, 0.0, 0.0], [0.15944623690206333, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.9564587965331801]]","[[0.8395492257957816, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.162770402053979, 0.0, 0.0, 0.5754500720658592], [0.0, 0.0, 0.07188491035410859, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1751211061714979, 0.5923754543003333], [0.0, 0.0, 0.0, 0.0], [0.0, 1.9307218948005385, 0.0, 0.32292972018419686]]","[[0.11674342674549783, 0.23349947003918978, 0.0, 0.0], [0.20314863493362453, 1.2044344576532204, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.06094950527703006], [0.0, 0.0, 0.0, 0.0], [0.047465420134539006, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.8110129048171754]]","[[0.6888175915746991, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.055039516099777856, 0.0, 0.0, 0.3448091446293466], [0.0, 0.0, 0.02123072921971706, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.04581407665357355, 0.40878792519367196], [0.0, 0.0, 0.0, 0.0], [0.0, 0.7490268085862467, 0.0, 0.15166426609049047]]","[[0.040319723256996245, 0.0852568386507725, 0.0, 0.0], [0.09877131870157606, 0.9672472748666693, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.03252241767247629], [0.0, 0.0, 0.0, 0.0], [0.06150550729123817, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7768154747957161]]","[[0.64927873837417, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0409438392915608, 0.0, 0.0, 0.29278144681484075], [0.0, 0.0, 0.02389283461879575, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.026028779458025973, 0.37067329173878644], [0.0, 0.0, 0.0, 0.0], [0.0, 0.5902147064741374, 0.0, 0.14859390113570392]]","[[0.02573663248562036, 0.04635001027966507, 0.0, 0.0], [0.07265222040082607, 0.9143004764670335, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
84,"[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.27130037217549], [0.0, 0.0, 0.0, 0.0], [0.0, 0.609404896177747, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6949209402720982, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [3.8944851292050706, 1.958627197812136, 0.0, 0.0], [0.0, 1.240121591056613, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 1.1163685077691459, 0.6743396367192745, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.013391615579013269, 0.0], [0.0, 0.0, 0.0, 0.8573875223694982], [0.0, 0.0, 0.0, 0.0], [0.0, 0.6013490354415522, 0.010328043633784922, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6203649520047761, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.6891751721394492, 0.3609083954404531, 0.0, 0.0], [0.0, 0.0, 0.013728622979332339, 0.005137964451697285], [0.0, 0.0, 0.015389797954827675, 0.005102325751743632]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.4912680264146085, 0.23414289440235816, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7568405697683075], [0.0, 0.0, 0.0, 0.0], [0.0, 0.5615104349170614, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6487779807166479, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.35982938121900715, 0.323579006107175, 0.0, 0.0], [0.0, 0.0, 0.040258730338795255, 0.0443838670609139], [0.0, 0.0, 0.041529666336111576, 0.04088129692759183]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.44100591529726174, 0.220464492134097, 0.0], [0.0, 0.0, 0.0, 0.0]]"
85,"[[0.0, 0.0, 0.0, 0.0], [1.3499061314256728, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6210123826590792]]","[[0.0, 0.0, 0.0, 0.0], [0.3922506787603423, 0.7462509334116791, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.43363030107764616, 0.0, 0.0, 0.0]]","[[0.06486164405201039, 0.0, 0.0, 0.0], [0.0, 0.0, 0.04186451601328636, 0.5123950903725003], [0.0, 0.053017485036190644, 0.0, 0.0], [0.19366765173930903, 0.7679566681832589, 0.016317090118585363, 0.09493348661181845]]","[[0.0, 0.0, 0.0, 2.520378149997892], [0.0, 0.0, 0.0, 0.0], [1.145077949812589, 0.0, 0.0, 0.0], [1.4487187187026418, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.04755147901878539, 0.0], [0.36384856545656136, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4576594256993897]]","[[0.0, 0.0, 0.0, 0.0], [0.14971697793548713, 0.5120035072782666, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.24539706855252091, 0.0, 0.0, 0.0]]","[[0.007415219053651372, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0168250155713143, 0.2846052212639017], [0.0, 0.0, 0.0, 0.0], [0.11709274527500575, 0.46495063764082195, 0.0, 0.04494668287511219]]","[[0.0, 0.0, 0.0, 1.696150485276977], [0.0, 0.0, 0.0, 0.0], [0.10051079785021431, 0.0, 0.0, 0.0], [0.43806057997899106, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.2377976733388538, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4496005858710853]]","[[0.0, 0.0, 0.0, 0.0], [0.14708548417985493, 0.49918837607018274, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.22578174926287078, 0.0, 0.0, 0.0]]","[[0.015604744277864986, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.24196410421795617], [0.0, 0.0, 0.0, 0.0], [0.07380799664211365, 0.41094726906271484, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 1.5632654469647205], [0.0, 0.0, 0.003099265881525288, 0.0], [0.013179134756647748, 0.0, 0.0037694345373492804, 0.0], [0.46730596529984497, 0.0, 0.0, 0.0]]"
86,"[[0.0, 4.235893316134538, 0.0, 1.305690053856523], [0.0, 0.0, 0.0, 0.0], [1.6333331598086904, 0.0, 0.0, 0.0], [1.9985332934097086, 0.0, 0.0, 0.0]]","[[0.0, 0.17021704207924349, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.570684556598638, 0.21172235699931535, 0.9091426719857406], [0.0, 0.0, 0.0, 1.188325809602654]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0055464384367544615, 0.2755681477438097, 0.08566594307602535], [0.0, 0.0, 0.11465688217691239, 0.0], [0.0, 0.0, 0.0, 0.920038227316547]]","[[1.3509498363049097, 0.0, 0.0, 0.0], [0.0, 0.0, 1.4603887921331022, 0.0], [0.6405763769717685, 0.0, 0.0, 0.6624047010315223], [0.0, 0.0, 0.0, 0.0]]","[[0.29779614786020003, 1.0938813300061476, 0.0, 0.7238274219409051], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.06910362223836074, 0.03126837041593907], [0.0, 0.0, 0.07266184587021868, 0.02998548591833859]]","[[0.0, 0.03079785185121164, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.26605394691997425, 0.10870903340689388, 0.3977376877987909], [0.0, 0.0, 0.0, 0.6987611204367558]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1675341618728063, 0.0], [0.0, 0.0, 0.0393228821124278, 0.0], [0.0, 0.0, 0.0, 0.8040436378433317]]","[[1.0737801503250128, 0.0, 0.0, 0.0], [0.0, 0.0, 0.14618715521928677, 0.0], [0.34591516933136374, 0.0, 0.0, 0.5322614103924544], [0.0, 0.0, 0.0, 0.0]]","[[0.10234319182359417, 0.4086156445009078, 0.0, 0.24108680594445034], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0864642238014406, 0.04628869308027929], [0.0, 0.0, 0.0812763797894552, 0.04614715303054206]]","[[0.0, 0.012222412710726148, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.19641889915510247, 0.0788397595031579, 0.26127765189216023], [0.0, 0.0, 0.0, 0.5923554200659294]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1530202284186658, 0.0], [0.0, 0.0, 0.020196572414008625, 0.0], [0.0, 0.0, 0.0, 0.7861025444308862]]","[[1.0003104786799708, 0.0, 0.0, 0.0], [0.0, 0.0, 0.04086229065922081, 0.0], [0.28179085606844806, 0.0, 0.0, 0.49579880349285593], [0.0, 0.0, 0.0, 0.0]]"
