coefficients,di_exact,knn_sqrt,knn_sqrt_2,knn_sqrt_4
"[[['', '', '', '', '', ''], ['sigm', 'sin', '', '', 'sin', ''], ['', '', '', 'sigm', '', '-0.001'], ['', '', '', '', '', ''], ['', '', '', '', '', ''], ['', '', '', '', '', 'cos']]]","[[0.0, 0.029074445707231895, 0.0, 0.0, 0.0, 0.0], [0.0, 0.06839713493920527, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.029301783935424812, 0.0, 0.0, 0.0], [0.0, 0.32640284245234774, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3.649695626817706e-05, 0.0, 0.0, 0.24554275528106395]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.19856205598304688, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.18562273501483892]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.22239434073735542, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.203709876347536]]","[[0.0, 0.002567719731803301, 0.0, 0.0, 0.0, 0.0], [0.0, 0.017574439757811307, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.22568095072063013, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.21247256537709214]]"
"[[['', '', '', '', '', ''], ['sin', 'cos', '', '', 'cos', ''], ['', '', '', '', '', ''], ['', '', '', '', '', '-0.229'], ['tanh', '**0.072', '', 'sigm', '', ''], ['', '', '**0.834', '', '-0.019', 'sin']]]","[[0.0, 0.3430261507811932, 0.0, 0.0, 0.31211763775381457, 0.0], [0.0, 0.6093935050274232, 0.0, 0.0, 1.0409590322254318, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.4506107723769618], [0.0, 0.0, 0.0, 0.0, 0.03132050696722711, 0.0], [0.0, 0.6699052259339248, 0.0, 0.0, 0.0, 0.0016694129558401905], [0.0, 0.0, 0.0, 0.14891329552794363, 0.0, 0.9059343071414744]]","[[0.0, 0.046585067841868256, 0.0, 0.0, 0.0794980455232961, 0.0], [0.0, 0.26450274556311143, 0.0, 0.0, 0.3338900368855893, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.11934764803154999], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.30206360026580104, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.044621461805950044, 0.0, 0.5349139482595753]]","[[0.0, 0.07815134762307767, 0.0, 0.0, 0.13260414794919043, 0.0], [0.0, 0.3020862016715244, 0.0, 0.0, 0.3198008578104645, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.15196395291053513], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.3619764990329949, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.04159649513134578, 0.0, 0.543330928881998]]","[[0.0, 0.12836345866236903, 0.0, 0.0, 0.17866679794163448, 0.0], [0.0, 0.35732755737443334, 0.0, 0.0, 0.32764957999660577, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.22047340168427795], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.427859611411069, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.04309306023584277, 0.0, 0.5659682161329572]]"
"[[['', '', '', '', '-0.035', ''], ['sin', '', '', '', '', ''], ['', '0.051', '', '', 'tanh', ''], ['cos', '', '', '**0.328', '', ''], ['sin', '', '-0.009', '', '0.050', ''], ['-0.203', '', '', '', '', '']]]","[[0.0, 0.366937712869211, 0.0, 0.01689259508866498, 0.32381468725494295, 0.027928236377413464], [0.0, 0.0, 0.0027820293764813557, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.00046355591149587963, 0.0], [0.0, 0.0, 0.0, 0.017238101872808758, 0.0, 0.0], [0.0021038699019665812, 0.0, 0.4945399079553747, 0.0, 0.0014330026030169604, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.21405909494471193, 0.0, 0.0, 0.18331636623718062, 0.005428260838716597], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2934570504779728, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.23797350044180923, 0.0, 0.0, 0.197686964068074, 0.0022903536301904477], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.296506737094223, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.2551051883565605, 0.0, 0.0, 0.23405691362199074, 0.006614406298882427], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.018256971487439547, 0.0, 0.0], [0.0, 0.0, 0.3385923624909142, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['log', '-0.188', '', '', '', '**0.629'], ['', '', 'tanh', '', '', ''], ['', '**0.567', '', 'cos', '', ''], ['sin', 'log', 'tanh', '', '', ''], ['log', '', '', '', '**0.574', 'log'], ['', '', '', 'sin', '', '0.162']]]","[[1.5297850897011596, 0.0, 0.0, 1.0604462963415415, 1.5103613373236482, 0.0], [0.02859421992538214, 0.0, 0.49974005424055085, 1.0506133260414463, 0.0, 0.0], [0.0, 0.37445491535148673, 0.0, 0.417081349604007, 0.0, 0.0], [0.0, 0.0, 0.7680132183849852, 0.0, 0.0, 0.9232959412383669], [0.0, 0.0, 0.0, 0.0, 1.1205196252465186, 0.0], [1.0723645334753813, 0.0, 0.0, 0.0, 1.4072045068622228, 0.07114118420894192]]","[[0.25569104495964223, 0.0, 0.0, 0.22458219637052457, 0.17665658778912713, 0.0], [0.0, 0.0, 0.04104995354704778, 0.06059031372163924, 0.0, 0.0], [0.0, 0.06603608767879839, 0.0, 0.007723165511797148, 0.0, 0.0], [0.0, 0.0, 0.22708274170512316, 0.0, 0.0, 0.4284211525031597], [0.0, 0.0, 0.0, 0.0, 0.12576495105034585, 0.0], [0.1727660846326003, 0.0, 0.0, 0.0, 0.01887270084445452, 0.0]]","[[0.3447135228448226, 0.0, 0.0, 0.26316969530340184, 0.23585195117267274, 0.0], [0.0, 0.0, 0.046120770977645206, 0.08550854814526634, 0.0, 0.0], [0.0, 0.0893913847829354, 0.0, 0.014736793172874262, 0.0, 0.0], [0.0, 0.0, 0.27579886600518627, 0.0, 0.0, 0.4602175359842391], [0.0, 0.0, 0.0, 0.0, 0.14937227275576978, 0.0], [0.20540872491563, 0.0, 0.0, 0.0, 0.03684529145113165, 0.0]]","[[0.43520475986779245, 0.0, 0.0, 0.27804580749838675, 0.28487003859313675, 0.0], [0.0, 0.0, 0.07527132441848891, 0.13152899048464345, 0.0, 0.0], [0.0, 0.12531855989207266, 0.0, 0.02177757908596455, 0.0, 0.0], [0.0, 0.0, 0.3381609366648067, 0.0, 0.0, 0.5044114767393882], [0.0, 0.0, 0.0, 0.0, 0.13998318750034247, 0.0], [0.25319175418919876, 0.0, 0.0, 0.0, 0.08247198112216018, 0.0]]"
"[[['-0.052', 'tanh', 'cos', '', '', ''], ['', '', '', '', '', ''], ['tanh', '', '', '', '', ''], ['', '', '', '', '', ''], ['', '', '-0.133', '', '**0.187', 'sigm'], ['', 'sigm', 'sigm', '', '', '']]]","[[0.0036367143443254285, 0.0, 0.34576284190799045, 0.0, 0.0, 0.0], [0.31318688238519504, 0.0, 0.0, 0.0, 0.0, 0.04425467153066032], [0.1897607263025285, 0.0, 0.0, 0.0, 0.009170678140473907, 0.04869312262936734], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0005053749479627464, 0.0], [0.0, 0.0, 0.0, 0.0, 0.010570951759815452, 0.0]]","[[0.0, 0.0, 0.2564491329128101, 0.0, 0.0, 0.0], [0.1628828675799095, 0.0, 0.0, 0.0, 0.0, 0.0031546795872184467], [0.06229315333768437, 0.0, 0.0, 0.0, 0.0, 0.016581638722326833], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.27065341678235055, 0.0, 0.0, 0.0], [0.20305638501315035, 0.0, 0.0, 0.0, 0.0, 0.018768938047456177], [0.09854416307447478, 0.0, 0.0, 0.0, 0.0, 0.023452060470215697], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.2849342988351707, 0.0, 0.0, 0.0], [0.22170535695225668, 0.0, 0.0, 0.0, 0.0, 0.02756189860504123], [0.09886982671213328, 0.0, 0.0, 0.0, 0.0, 0.022284928154700435], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['cos', '', '', '', '', ''], ['', '', '', '', '', ''], ['log', 'sin', '', '', 'cos', ''], ['', 'tanh', '', '', '-0.142', ''], ['', '', '', '', '', ''], ['', 'sigm', 'sin', '', 'tanh', '']]]","[[0.24278176258209572, 0.0, 0.9512326247832065, 0.0, 0.0, 0.0], [0.0, 0.0, 0.38718817612139084, 0.33009019169996867, 0.0, 0.0212579377921732], [0.0, 0.0, 0.0, 0.0, 0.0, 0.7949134753226662], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.01960903033830215, 0.0037200395762658225, 0.0, 0.2913383433248178], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0962202029201487, 0.0, 0.2404206413531221, 0.0, 0.0, 0.0], [0.0, 0.0, 0.07734467158201666, 0.15188186216841915, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.4505919513498662], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.09406730301294042], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.11046873324979967, 0.0, 0.3086727302496476, 0.0, 0.0, 0.0], [0.0, 0.0, 0.124271295139628, 0.1828376260428752, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.4674786441309698], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.13679367320766603], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.15598194981774685, 0.0, 0.36033832326501974, 0.0, 0.0, 0.0], [0.0, 0.0, 0.14886341668590566, 0.18473538184694355, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.46918226508956956], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.1434598224111899], [0.0, 0.0, 0.0, 0.0, 0.006447144431913728, 0.0]]"
"[[['**0.297', '', '', '', '', ''], ['', 'log', '', '', '', ''], ['', '0.200', 'cos', '', 'log', ''], ['', '', '', '', '', ''], ['0.207', '', '', '', '', ''], ['', '', '', '', '', 'log']]]","[[0.047873912577696236, 0.0, 0.0, 0.0, 0.018069192564051068, 0.0], [0.0, 1.6107809605407704, 0.355763506423056, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0460064007877217, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.472594915872027, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.55380333455081]]","[[0.012572425670204595, 0.0, 0.0, 0.004214740085465797, 0.002944093521477504, 0.0], [0.0, 0.6921619626663231, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.26870557219278157, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.007124237762301724, 0.003086560429876713, 0.0], [0.00026766187758374546, 0.0, 0.0, 0.0057745838664515405, 0.0009403681076592724, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.699729304741767]]","[[0.009341023673265066, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.7875151758233476, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2504172022488946, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.012707996057305543, 0.0006812271287138945, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.7924163383561599]]","[[0.020611551295205446, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.8850937275094837, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.21243681203048567, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.05919955660381447, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.859934685875759]]"
"[[['', '', 'sigm', '', '', ''], ['', '', 'tanh', '', 'sigm', ''], ['', '', '', '', 'sigm', ''], ['', '', '', '', '', ''], ['', '', '', '', '', ''], ['', '', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.026352459022282906, 0.24900829219892961, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.039445384655573186, 0.03285706938750553, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.15049495911566813, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.016552089711184298, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1797537559827534, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.010287195596816413, 0.022247713102210187, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.002515097537760818, 0.17898852031017992, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.009618693659198384, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['-0.157', '0.188', '', '', '', ''], ['', '', '', '', '', '**0.914'], ['', 'cos', '', 'cos', '', ''], ['', 'tanh', 'sin', '', 'cos', ''], ['tanh', 'cos', '', '', '', ''], ['', '', 'log', 'sigm', '', 'tanh']]]","[[0.012269218326509922, 0.0, 0.0, 0.0, 0.4544425664302117, 0.0], [0.3038358800833238, 0.0, 0.8998459827179172, 1.0453330916926948, 0.8551635529306203, 0.0], [0.0, 0.0, 0.0, 1.0012678945252793, 0.0, 1.5622154301536275], [0.0, 0.0, 1.0291256807273064, 0.0, 0.0, 0.15360483081834442], [0.0, 0.0, 0.0, 0.3943221913212827, 0.0, 0.0], [0.0, 1.6073243322080861, 0.0, 0.0, 0.0, 1.0809421458540938]]","[[0.00783061598699185, 0.0, 0.0, 0.0, 0.011339574546412127, 0.0], [0.00855201156552659, 0.0, 0.24876054495619018, 0.25739137530162826, 0.2855852916298037, 0.0], [0.0, 0.0, 0.0, 0.3471307603493528, 0.0, 0.31063183045947457], [0.0, 0.0, 0.36890061420524045, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.00697647374440726, 0.0, 0.0], [0.0, 0.7414160332665669, 0.0, 0.0, 0.0, 0.13811726249313827]]","[[0.004027237742967509, 0.0, 0.0, 0.0, 0.031794438443846954, 0.0], [0.037664085121705694, 0.0, 0.33711087571857423, 0.3127661248616155, 0.3609548248130724, 0.0], [0.0, 0.0, 0.0, 0.39255993846056925, 0.0, 0.41358756687298653], [0.0, 0.0, 0.4292334935567779, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.03486224661521247, 0.0, 0.0], [0.0, 0.8275776060658634, 0.0, 0.0, 0.0, 0.1627305304657516]]","[[0.0, 0.0, 0.0, 0.0, 0.03417680437955091, 0.0], [0.05665778074564995, 0.0, 0.41974661005694097, 0.35640934265010854, 0.4157793087734446, 0.0], [0.0, 0.0, 0.0, 0.4783350195202435, 0.0, 0.5169456250493676], [0.0, 0.0, 0.481576345098749, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.06667915886234932, 0.0, 0.0], [0.0, 0.9228059819492663, 0.0, 0.0, 0.0, 0.21909415334504329]]"
"[[['-0.051', 'tanh', '', 'cos', '', ''], ['', '', '', '', '', ''], ['', '', '', '-0.226', '', ''], ['', '', '', '', '', ''], ['', '', 'tanh', 'tanh', '', '-0.038'], ['', '', '', '', '', '']]]","[[0.002113263848946217, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2924717425438746, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.333201318537457, 0.0], [0.007999216548753414, 0.0, 0.024657890295481242, 0.0, 0.3177802568858036, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.0007135216080264073, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.16396171119478226, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.16062632708007063, 0.0], [0.0, 0.0, 0.0, 0.0, 0.13190190665888027, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.002416182129743572, 0.0, 0.0], [0.20085018120160522, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.20333901119223732, 0.0], [0.0, 0.0, 0.006102910066947506, 0.0, 0.18004051354857034, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.005132129449919681, 0.0, 0.0], [0.20954835932819815, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.22285638897325588, 0.0], [0.0, 0.0, 0.0, 0.0, 0.19614961532339636, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', 'tanh', 'log', 'cos', ''], ['', 'log', '', '', '', ''], ['', '', '', '', '', ''], ['', '', '', '', '', ''], ['', '', '', '', 'sigm', 'cos'], ['0.071', '', 'log', '', '', '0.013']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.051263568053062245], [0.0, 1.5805344624856796, 0.0, 0.0, 0.0, 0.0], [0.3053053062433513, 0.0, 0.0, 0.0, 0.0, 1.4508352803447266], [1.5285829370563007, 0.0, 0.0, 0.0, 0.0, 0.0], [0.45046176309351615, 0.0, 0.0, 0.0, 0.13283503361646032, 0.0], [0.0, 0.0, 0.0, 0.0, 0.9173862846659946, 0.0025728453130499734]]","[[0.015514071865417497, 0.0, 0.0, 0.0, 0.0, 0.024037725169658075], [0.0188350839465481, 0.6386562947992149, 0.0, 0.0, 0.0, 0.013922731343349235], [0.0, 0.0, 0.0048415380886669395, 0.004453703577081641, 0.0, 0.0], [0.0, 0.0, 0.011885674377141598, 0.008620608772937279, 0.0, 0.0], [0.04192080171403556, 0.0, 0.0, 0.0, 0.0, 0.019193675179871344], [0.021108030677599983, 0.0, 0.0, 0.0, 0.5125681823374701, 0.014632351972289275]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.7190063591754853, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.014065788742261196, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5790834829291003, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.7786665935875171, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0029554034705743253, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6456949130978205, 0.0]]"
"[[['', '', 'sin', '', '', ''], ['', '', 'tanh', '', '', ''], ['', '', '-0.134', '', '', 'sigm'], ['', '', '', 'cos', '', ''], ['', 'sin', '', '', '', 'log'], ['', '', '', 'sigm', 'cos', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.3219389847860906, 0.0], [0.23545204513943624, 0.1858337406451922, 0.008126080165316804, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.2384640582257086, 0.0, 0.031231632518329], [0.0, 0.0, 0.0, 0.0, 0.0, 0.35565821254789165], [0.0, 0.0, 0.038164958119628965, 0.0, 0.522410334395362, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.12041257322673087, 0.0], [0.09892228333058782, 0.07702270941145051, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.13127630652656352, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.2391604763630375], [0.0, 0.0, 0.00995395966491987, 0.0, 0.2920788586486796, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.15966316032363995, 0.0], [0.12800512822278073, 0.09736343944000606, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.13781931624524157, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.24755201295449408], [0.0, 0.0, 0.0, 0.0, 0.305103442958243, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.19582463807577927, 0.0], [0.15401040505805935, 0.10600018826760792, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.17368789021118497, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.25144775633973165], [0.0, 0.0, 0.0, 0.0, 0.3259981982366881, 0.0]]"
"[[['', '', '', '', 'sigm', ''], ['', '', '', '', '', ''], ['', '', '', '', '', ''], ['', '', '', '', 'cos', ''], ['', '', 'sin', 'sigm', 'log', ''], ['', '', '', '', '', 'sin']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.3317256012145831, 0.0], [0.0, 0.0, 0.0, 0.0, 0.1470645594937657, 0.0], [0.3009454210719876, 0.0, 0.0, 0.8674066110394522, 1.5611432585168943, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.6932456128450734]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.09394142747094852, 0.0, 0.0, 0.4667403592386277, 0.600769213456547, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.5275620177944069]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.010573718805911198, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.11197107993553229, 0.0, 0.0, 0.47862612416082845, 0.6849094969882286, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.5630664341219098]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.05647699612861945, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.11832565880306782, 0.0, 0.0, 0.47908194423300876, 0.7232200740148963, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.6017225611545344]]"
"[[['**0.229', '', '', '**0.240', '', 'tanh'], ['-0.102', '', '', 'cos', '', ''], ['', '', 'tanh', '', '', '**0.061'], ['', '', '', 'sin', '', ''], ['', '', '', '', '', ''], ['', '', '**0.169', '', '', '']]]","[[0.16800800630043733, 0.07367670400572335, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0005396937301429067, 0.0, 0.0, 0.006161476240892987], [1.1901752955459615, 0.1739365100406977, 0.0, 0.7781493655416586, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.04262766858832031, 0.0, 0.001806429285713553, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2294363050759403, 0.08036043968415102, 0.0, 0.27642924702548455, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2611895136649374, 0.09586639508991757, 0.0, 0.312205607583601, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.00278061184846518, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0011441891777877475], [0.0, 0.0, 0.0014125436198272484, 0.011196885920236758, 0.0, 0.019307985703744233], [0.29119445781424663, 0.09616104554503241, 0.0, 0.34659008031849237, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0033675401202124485, 0.0, 0.0], [0.01908482922288638, 0.0, 0.00657976235834506, 0.0, 0.001986370218204811, 0.00884781134346523]]"
